num_actions: 5
observation_space: (4, 240, 64)
Using device: cuda
conv_output_size: 8320
conv_output_size: 8320
Starting training for 3000 episodes...
Observation shape: (4, 240, 64)
Starting at Level 0: {'vehicles_count': 5, 'vehicles_density': 0.5}
Epsilon: 1.0 -> 0.02 (decay: 0.99)
Ep 1400/3000 | Lv: 1 (750/200) | Reward: 196.2 | Crash: 39% | Speed: 28.1 | Len: 93 | Eps: 0.020 | Loss: 2.0282 | 6.06s/ep | 1.5h
Ep 1410/3000 | Lv: 1 (760/200) | Reward: 107.7 | Crash: 38% | Speed: 28.2 | Len: 59 | Eps: 0.020 | Loss: 2.1363 | 3.91s/ep | 1.5h
Ep 1420/3000 | Lv: 1 (770/200) | Reward: 113.3 | Crash: 39% | Speed: 28.2 | Len: 64 | Eps: 0.020 | Loss: 2.1550 | 4.09s/ep | 1.5h
Ep 1430/3000 | Lv: 1 (780/200) | Reward: 155.2 | Crash: 42% | Speed: 28.1 | Len: 77 | Eps: 0.020 | Loss: 1.9615 | 5.17s/ep | 1.5h
Ep 1440/3000 | Lv: 1 (790/200) | Reward: 131.8 | Crash: 41% | Speed: 28.1 | Len: 68 | Eps: 0.020 | Loss: 2.0413 | 4.34s/ep | 1.5h
Ep 1450/3000 | Lv: 1 (800/200) | Reward: 104.9 | Crash: 40% | Speed: 28.2 | Len: 59 | Eps: 0.020 | Loss: 2.1615 | 3.94s/ep | 1.6h
Ep 1460/3000 | Lv: 1 (810/200) | Reward: 164.9 | Crash: 35% | Speed: 28.3 | Len: 81 | Eps: 0.020 | Loss: 1.9632 | 5.24s/ep | 1.6h
Ep 1470/3000 | Lv: 1 (820/200) | Reward: 207.5 | Crash: 34% | Speed: 28.4 | Len: 92 | Eps: 0.020 | Loss: 2.0738 | 6.07s/ep | 1.6h
Ep 1480/3000 | Lv: 1 (830/200) | Reward: 146.2 | Crash: 32% | Speed: 28.3 | Len: 73 | Eps: 0.020 | Loss: 2.2619 | 4.79s/ep | 1.6h
Ep 1490/3000 | Lv: 1 (840/200) | Reward: 137.6 | Crash: 34% | Speed: 28.2 | Len: 71 | Eps: 0.020 | Loss: 2.1363 | 4.93s/ep | 1.6h
Ep 1500/3000 | Lv: 1 (850/200) | Reward: 179.4 | Crash: 35% | Speed: 28.3 | Len: 84 | Eps: 0.020 | Loss: 2.3577 | 5.85s/ep | 1.6h
Ep 1510/3000 | Lv: 1 (860/200) | Reward: 226.2 | Crash: 30% | Speed: 28.3 | Len: 100 | Eps: 0.020 | Loss: 2.3894 | 6.80s/ep | 1.6h
Ep 1520/3000 | Lv: 1 (870/200) | Reward: 134.3 | Crash: 29% | Speed: 28.4 | Len: 68 | Eps: 0.020 | Loss: 2.0239 | 4.43s/ep | 1.7h
Ep 1530/3000 | Lv: 1 (880/200) | Reward: 129.6 | Crash: 30% | Speed: 28.3 | Len: 70 | Eps: 0.020 | Loss: 2.2157 | 4.73s/ep | 1.7h
Ep 1540/3000 | Lv: 1 (890/200) | Reward: 181.0 | Crash: 28% | Speed: 28.3 | Len: 89 | Eps: 0.020 | Loss: 1.9922 | 5.92s/ep | 1.7h
Ep 1550/3000 | Lv: 1 (900/200) | Reward: 125.1 | Crash: 27% | Speed: 28.3 | Len: 66 | Eps: 0.020 | Loss: 2.5655 | 4.24s/ep | 1.7h
Ep 1560/3000 | Lv: 1 (910/200) | Reward: 180.1 | Crash: 26% | Speed: 28.3 | Len: 88 | Eps: 0.020 | Loss: 2.4400 | 5.84s/ep | 1.7h
Ep 1570/3000 | Lv: 1 (920/200) | Reward: 129.7 | Crash: 29% | Speed: 28.2 | Len: 72 | Eps: 0.020 | Loss: 2.3985 | 4.91s/ep | 1.7h
Ep 1580/3000 | Lv: 1 (930/200) | Reward: 172.0 | Crash: 28% | Speed: 28.2 | Len: 82 | Eps: 0.020 | Loss: 2.8538 | 5.41s/ep | 1.7h
Ep 1590/3000 | Lv: 1 (940/200) | Reward: 131.0 | Crash: 28% | Speed: 28.3 | Len: 68 | Eps: 0.020 | Loss: 2.6160 | 4.40s/ep | 1.8h
Ep 1600/3000 | Lv: 1 (950/200) | Reward: 169.5 | Crash: 28% | Speed: 28.2 | Len: 81 | Eps: 0.020 | Loss: 2.9222 | 5.32s/ep | 1.8h
Ep 1610/3000 | Lv: 1 (960/200) | Reward: 189.4 | Crash: 30% | Speed: 28.2 | Len: 87 | Eps: 0.020 | Loss: 2.5312 | 5.78s/ep | 1.8h
Ep 1620/3000 | Lv: 1 (970/200) | Reward: 152.0 | Crash: 29% | Speed: 28.2 | Len: 74 | Eps: 0.020 | Loss: 2.8838 | 5.10s/ep | 1.8h
Ep 1630/3000 | Lv: 1 (980/200) | Reward: 165.4 | Crash: 28% | Speed: 28.3 | Len: 80 | Eps: 0.020 | Loss: 2.8576 | 5.25s/ep | 1.8h
Ep 1640/3000 | Lv: 1 (990/200) | Reward: 84.3 | Crash: 32% | Speed: 28.3 | Len: 52 | Eps: 0.020 | Loss: 2.9480 | 3.65s/ep | 1.8h
Ep 1650/3000 | Lv: 1 (1000/200) | Reward: 172.8 | Crash: 30% | Speed: 28.3 | Len: 84 | Eps: 0.020 | Loss: 2.6597 | 5.65s/ep | 1.8h
Ep 1660/3000 | Lv: 1 (1010/200) | Reward: 169.1 | Crash: 30% | Speed: 28.3 | Len: 83 | Eps: 0.020 | Loss: 2.7347 | 5.48s/ep | 1.9h
Ep 1670/3000 | Lv: 1 (1020/200) | Reward: 196.8 | Crash: 27% | Speed: 28.4 | Len: 91 | Eps: 0.020 | Loss: 2.8881 | 6.15s/ep | 1.9h
Ep 1680/3000 | Lv: 1 (1030/200) | Reward: 129.1 | Crash: 29% | Speed: 28.4 | Len: 67 | Eps: 0.020 | Loss: 3.2128 | 4.59s/ep | 1.9h
Ep 1690/3000 | Lv: 1 (1040/200) | Reward: 174.9 | Crash: 27% | Speed: 28.4 | Len: 84 | Eps: 0.020 | Loss: 2.7948 | 5.58s/ep | 1.9h
Ep 1700/3000 | Lv: 1 (1050/200) | Reward: 99.5 | Crash: 30% | Speed: 28.3 | Len: 59 | Eps: 0.020 | Loss: 2.4989 | 3.77s/ep | 1.9h
Ep 1710/3000 | Lv: 1 (1060/200) | Reward: 175.0 | Crash: 30% | Speed: 28.3 | Len: 86 | Eps: 0.020 | Loss: 3.0191 | 5.75s/ep | 1.9h
Ep 1720/3000 | Lv: 1 (1070/200) | Reward: 147.8 | Crash: 31% | Speed: 28.2 | Len: 83 | Eps: 0.020 | Loss: 2.8354 | 5.70s/ep | 1.9h
Ep 1730/3000 | Lv: 1 (1080/200) | Reward: 136.0 | Crash: 32% | Speed: 28.2 | Len: 71 | Eps: 0.020 | Loss: 2.8202 | 4.67s/ep | 2.0h
Ep 1740/3000 | Lv: 1 (1090/200) | Reward: 166.0 | Crash: 28% | Speed: 28.2 | Len: 83 | Eps: 0.020 | Loss: 2.8078 | 5.55s/ep | 2.0h
Ep 1750/3000 | Lv: 1 (1100/200) | Reward: 145.3 | Crash: 29% | Speed: 28.1 | Len: 75 | Eps: 0.020 | Loss: 3.1200 | 4.95s/ep | 2.0h
Ep 1760/3000 | Lv: 1 (1110/200) | Reward: 122.9 | Crash: 31% | Speed: 28.1 | Len: 67 | Eps: 0.020 | Loss: 3.1386 | 4.57s/ep | 2.0h
Ep 1770/3000 | Lv: 1 (1120/200) | Reward: 141.8 | Crash: 34% | Speed: 28.0 | Len: 74 | Eps: 0.020 | Loss: 3.0149 | 4.84s/ep | 2.0h
Ep 1780/3000 | Lv: 1 (1130/200) | Reward: 155.6 | Crash: 33% | Speed: 28.0 | Len: 77 | Eps: 0.020 | Loss: 3.0932 | 5.29s/ep | 2.0h
Ep 1790/3000 | Lv: 1 (1140/200) | Reward: 168.4 | Crash: 33% | Speed: 28.0 | Len: 85 | Eps: 0.020 | Loss: 3.2441 | 5.62s/ep | 2.0h
Ep 1800/3000 | Lv: 1 (1150/200) | Reward: 173.0 | Crash: 30% | Speed: 28.1 | Len: 84 | Eps: 0.020 | Loss: 3.0453 | 5.62s/ep | 2.1h
Ep 1810/3000 | Lv: 1 (1160/200) | Reward: 120.1 | Crash: 33% | Speed: 28.1 | Len: 66 | Eps: 0.020 | Loss: 3.7076 | 4.30s/ep | 2.1h
Ep 1820/3000 | Lv: 1 (1170/200) | Reward: 154.1 | Crash: 32% | Speed: 28.2 | Len: 78 | Eps: 0.020 | Loss: 3.5701 | 5.29s/ep | 2.1h
Ep 1830/3000 | Lv: 1 (1180/200) | Reward: 202.7 | Crash: 29% | Speed: 28.1 | Len: 94 | Eps: 0.020 | Loss: 3.6995 | 6.21s/ep | 2.1h
Ep 1840/3000 | Lv: 1 (1190/200) | Reward: 149.3 | Crash: 30% | Speed: 28.2 | Len: 74 | Eps: 0.020 | Loss: 3.5372 | 4.80s/ep | 2.1h
Ep 1850/3000 | Lv: 1 (1200/200) | Reward: 151.8 | Crash: 30% | Speed: 28.2 | Len: 77 | Eps: 0.020 | Loss: 3.1914 | 4.98s/ep | 2.1h
Ep 1860/3000 | Lv: 1 (1210/200) | Reward: 100.4 | Crash: 32% | Speed: 28.3 | Len: 62 | Eps: 0.020 | Loss: 4.0249 | 4.21s/ep | 2.1h
Ep 1870/3000 | Lv: 1 (1220/200) | Reward: 200.9 | Crash: 29% | Speed: 28.3 | Len: 95 | Eps: 0.020 | Loss: 3.6221 | 6.30s/ep | 2.2h
Ep 1880/3000 | Lv: 1 (1230/200) | Reward: 202.1 | Crash: 27% | Speed: 28.3 | Len: 92 | Eps: 0.020 | Loss: 3.6092 | 6.12s/ep | 2.2h
Ep 1890/3000 | Lv: 1 (1240/200) | Reward: 154.8 | Crash: 28% | Speed: 28.4 | Len: 77 | Eps: 0.020 | Loss: 4.0180 | 5.06s/ep | 2.2h
Ep 1900/3000 | Lv: 1 (1250/200) | Reward: 176.9 | Crash: 28% | Speed: 28.3 | Len: 87 | Eps: 0.020 | Loss: 3.5636 | 5.79s/ep | 2.2h
Ep 1910/3000 | Lv: 1 (1260/200) | Reward: 168.5 | Crash: 25% | Speed: 28.3 | Len: 84 | Eps: 0.020 | Loss: 3.7639 | 5.57s/ep | 2.2h
Ep 1920/3000 | Lv: 1 (1270/200) | Reward: 193.5 | Crash: 23% | Speed: 28.3 | Len: 93 | Eps: 0.020 | Loss: 3.5202 | 6.20s/ep | 2.2h
Ep 1930/3000 | Lv: 1 (1280/200) | Reward: 154.4 | Crash: 25% | Speed: 28.2 | Len: 79 | Eps: 0.020 | Loss: 3.5202 | 5.18s/ep | 2.3h
Ep 1940/3000 | Lv: 1 (1290/200) | Reward: 168.5 | Crash: 24% | Speed: 28.2 | Len: 84 | Eps: 0.020 | Loss: 3.4280 | 5.56s/ep | 2.3h
Ep 1950/3000 | Lv: 1 (1300/200) | Reward: 171.9 | Crash: 23% | Speed: 28.3 | Len: 82 | Eps: 0.020 | Loss: 3.4291 | 5.70s/ep | 2.3h
Ep 1960/3000 | Lv: 1 (1310/200) | Reward: 172.0 | Crash: 19% | Speed: 28.3 | Len: 87 | Eps: 0.020 | Loss: 3.8156 | 5.82s/ep | 2.3h
Ep 1970/3000 | Lv: 1 (1320/200) | Reward: 199.9 | Crash: 19% | Speed: 28.4 | Len: 91 | Eps: 0.020 | Loss: 3.9233 | 6.07s/ep | 2.3h
Ep 1980/3000 | Lv: 1 (1330/200) | Reward: 198.5 | Crash: 19% | Speed: 28.3 | Len: 93 | Eps: 0.020 | Loss: 3.8551 | 6.00s/ep | 2.3h
Ep 1990/3000 | Lv: 1 (1340/200) | Reward: 155.7 | Crash: 19% | Speed: 28.3 | Len: 79 | Eps: 0.020 | Loss: 3.6426 | 5.49s/ep | 2.4h

============================================================
LEVEL UP! Now at Level 2: {'vehicles_count': 15, 'vehicles_density': 1.0}
Previous stats: Crash rate 19.0%, Speed 28.3
New epsilon: 0.3 -> 0.02
Buffer size: 100000
============================================================

Ep 2000/3000 | Lv: 2 (0/200) | Reward: 185.4 | Crash: 0% | Speed: 0.0 | Len: 89 | Eps: 0.300 | Loss: 3.1443 | 5.94s/ep | 2.4h
Ep 2010/3000 | Lv: 2 (10/200) | Reward: 4.1 | Crash: 90% | Speed: 26.8 | Len: 23 | Eps: 0.271 | Loss: 4.0062 | 1.65s/ep | 2.4h
Ep 2020/3000 | Lv: 2 (20/200) | Reward: -15.5 | Crash: 95% | Speed: 26.6 | Len: 18 | Eps: 0.245 | Loss: 4.3941 | 1.51s/ep | 2.4h
Ep 2030/3000 | Lv: 2 (30/200) | Reward: 44.7 | Crash: 90% | Speed: 26.6 | Len: 40 | Eps: 0.222 | Loss: 3.4566 | 3.06s/ep | 2.4h
Ep 2040/3000 | Lv: 2 (40/200) | Reward: 19.5 | Crash: 90% | Speed: 26.8 | Len: 31 | Eps: 0.201 | Loss: 4.2185 | 2.27s/ep | 2.4h
Ep 2050/3000 | Lv: 2 (50/200) | Reward: 31.1 | Crash: 88% | Speed: 26.7 | Len: 36 | Eps: 0.182 | Loss: 3.5353 | 2.77s/ep | 2.4h
Ep 2060/3000 | Lv: 2 (60/200) | Reward: 32.3 | Crash: 87% | Speed: 26.8 | Len: 34 | Eps: 0.164 | Loss: 2.4390 | 2.53s/ep | 2.4h
Ep 2070/3000 | Lv: 2 (70/200) | Reward: 103.0 | Crash: 81% | Speed: 26.9 | Len: 60 | Eps: 0.148 | Loss: 3.9618 | 4.51s/ep | 2.4h
Ep 2080/3000 | Lv: 2 (80/200) | Reward: 102.2 | Crash: 78% | Speed: 26.8 | Len: 63 | Eps: 0.134 | Loss: 3.3709 | 4.95s/ep | 2.4h
Ep 2090/3000 | Lv: 2 (90/200) | Reward: 57.7 | Crash: 77% | Speed: 26.8 | Len: 46 | Eps: 0.121 | Loss: 3.5750 | 3.58s/ep | 2.4h
Ep 2100/3000 | Lv: 2 (100/200) | Reward: 76.6 | Crash: 75% | Speed: 26.8 | Len: 54 | Eps: 0.110 | Loss: 3.6621 | 3.99s/ep | 2.5h
Ep 2110/3000 | Lv: 2 (110/200) | Reward: 44.3 | Crash: 74% | Speed: 26.9 | Len: 40 | Eps: 0.099 | Loss: 3.8669 | 3.02s/ep | 2.5h
Ep 2120/3000 | Lv: 2 (120/200) | Reward: 55.6 | Crash: 71% | Speed: 27.0 | Len: 42 | Eps: 0.090 | Loss: 4.5304 | 3.23s/ep | 2.5h
Ep 2130/3000 | Lv: 2 (130/200) | Reward: 97.6 | Crash: 69% | Speed: 27.0 | Len: 61 | Eps: 0.081 | Loss: 3.7712 | 4.85s/ep | 2.5h
Ep 2140/3000 | Lv: 2 (140/200) | Reward: 72.7 | Crash: 67% | Speed: 27.0 | Len: 52 | Eps: 0.073 | Loss: 3.9127 | 3.85s/ep | 2.5h
Ep 2150/3000 | Lv: 2 (150/200) | Reward: 61.2 | Crash: 66% | Speed: 27.1 | Len: 46 | Eps: 0.066 | Loss: 3.8069 | 3.56s/ep | 2.5h
Ep 2160/3000 | Lv: 2 (160/200) | Reward: 99.1 | Crash: 63% | Speed: 27.1 | Len: 58 | Eps: 0.060 | Loss: 2.7210 | 4.57s/ep | 2.5h
Ep 2170/3000 | Lv: 2 (170/200) | Reward: 105.5 | Crash: 63% | Speed: 27.1 | Len: 62 | Eps: 0.054 | Loss: 3.6685 | 4.57s/ep | 2.5h
Ep 2180/3000 | Lv: 2 (180/200) | Reward: 83.1 | Crash: 65% | Speed: 27.0 | Len: 62 | Eps: 0.049 | Loss: 3.6877 | 4.59s/ep | 2.5h
Ep 2190/3000 | Lv: 2 (190/200) | Reward: 125.5 | Crash: 63% | Speed: 27.1 | Len: 72 | Eps: 0.044 | Loss: 3.9828 | 5.68s/ep | 2.6h
Ep 2200/3000 | Lv: 2 (200/200) | Reward: 67.9 | Crash: 64% | Speed: 27.2 | Len: 49 | Eps: 0.040 | Loss: 3.8883 | 3.60s/ep | 2.6h
Ep 2210/3000 | Lv: 2 (210/200) | Reward: 114.6 | Crash: 60% | Speed: 27.1 | Len: 64 | Eps: 0.036 | Loss: 3.9882 | 5.05s/ep | 2.6h
Ep 2220/3000 | Lv: 2 (220/200) | Reward: 72.1 | Crash: 59% | Speed: 27.1 | Len: 47 | Eps: 0.033 | Loss: 4.0934 | 3.39s/ep | 2.6h
Ep 2230/3000 | Lv: 2 (230/200) | Reward: 147.4 | Crash: 56% | Speed: 27.2 | Len: 76 | Eps: 0.030 | Loss: 3.8553 | 6.04s/ep | 2.6h
Ep 2240/3000 | Lv: 2 (240/200) | Reward: 124.9 | Crash: 53% | Speed: 27.3 | Len: 68 | Eps: 0.027 | Loss: 4.2998 | 5.10s/ep | 2.6h
Ep 2250/3000 | Lv: 2 (250/200) | Reward: 104.9 | Crash: 52% | Speed: 27.2 | Len: 67 | Eps: 0.024 | Loss: 3.8700 | 5.00s/ep | 2.6h
Ep 2260/3000 | Lv: 2 (260/200) | Reward: 54.1 | Crash: 54% | Speed: 27.1 | Len: 45 | Eps: 0.022 | Loss: 6.8616 | 3.47s/ep | 2.6h
Ep 2270/3000 | Lv: 2 (270/200) | Reward: 131.8 | Crash: 53% | Speed: 27.2 | Len: 69 | Eps: 0.020 | Loss: 4.9297 | 5.17s/ep | 2.7h
Ep 2280/3000 | Lv: 2 (280/200) | Reward: 148.5 | Crash: 49% | Speed: 27.4 | Len: 75 | Eps: 0.020 | Loss: 3.7363 | 5.66s/ep | 2.7h
Ep 2290/3000 | Lv: 2 (290/200) | Reward: 6.9 | Crash: 53% | Speed: 27.3 | Len: 26 | Eps: 0.020 | Loss: 3.8504 | 2.18s/ep | 2.7h
Ep 2300/3000 | Lv: 2 (300/200) | Reward: 137.2 | Crash: 50% | Speed: 27.3 | Len: 72 | Eps: 0.020 | Loss: 3.8586 | 5.48s/ep | 2.7h
Ep 2310/3000 | Lv: 2 (310/200) | Reward: 30.9 | Crash: 54% | Speed: 27.4 | Len: 34 | Eps: 0.020 | Loss: 5.3836 | 2.53s/ep | 2.7h
Ep 2320/3000 | Lv: 2 (320/200) | Reward: 104.1 | Crash: 53% | Speed: 27.3 | Len: 61 | Eps: 0.020 | Loss: 4.5635 | 4.51s/ep | 2.7h
Ep 2330/3000 | Lv: 2 (330/200) | Reward: 149.5 | Crash: 53% | Speed: 27.4 | Len: 74 | Eps: 0.020 | Loss: 3.8714 | 5.69s/ep | 2.7h
Ep 2340/3000 | Lv: 2 (340/200) | Reward: 100.1 | Crash: 54% | Speed: 27.3 | Len: 59 | Eps: 0.020 | Loss: 4.1974 | 4.61s/ep | 2.7h
Ep 2350/3000 | Lv: 2 (350/200) | Reward: 105.1 | Crash: 53% | Speed: 27.4 | Len: 61 | Eps: 0.020 | Loss: 5.2486 | 4.51s/ep | 2.8h
Ep 2360/3000 | Lv: 2 (360/200) | Reward: 162.7 | Crash: 48% | Speed: 27.5 | Len: 85 | Eps: 0.020 | Loss: 5.9671 | 6.56s/ep | 2.8h
Ep 2370/3000 | Lv: 2 (370/200) | Reward: 134.0 | Crash: 48% | Speed: 27.4 | Len: 69 | Eps: 0.020 | Loss: 5.2148 | 5.23s/ep | 2.8h
Ep 2380/3000 | Lv: 2 (380/200) | Reward: 79.4 | Crash: 51% | Speed: 27.4 | Len: 53 | Eps: 0.020 | Loss: 4.0785 | 4.18s/ep | 2.8h
Ep 2390/3000 | Lv: 2 (390/200) | Reward: 129.0 | Crash: 46% | Speed: 27.4 | Len: 70 | Eps: 0.020 | Loss: 4.4238 | 5.26s/ep | 2.8h
Ep 2400/3000 | Lv: 2 (400/200) | Reward: 98.4 | Crash: 47% | Speed: 27.4 | Len: 58 | Eps: 0.020 | Loss: 6.2915 | 4.61s/ep | 2.8h
Ep 2410/3000 | Lv: 2 (410/200) | Reward: 141.8 | Crash: 42% | Speed: 27.3 | Len: 78 | Eps: 0.020 | Loss: 4.3622 | 5.97s/ep | 2.8h
Ep 2420/3000 | Lv: 2 (420/200) | Reward: 75.7 | Crash: 43% | Speed: 27.3 | Len: 50 | Eps: 0.020 | Loss: 4.2927 | 3.66s/ep | 2.9h
Ep 2430/3000 | Lv: 2 (430/200) | Reward: 145.2 | Crash: 43% | Speed: 27.2 | Len: 81 | Eps: 0.020 | Loss: 5.2281 | 6.18s/ep | 2.9h
Ep 2440/3000 | Lv: 2 (440/200) | Reward: 39.4 | Crash: 46% | Speed: 27.3 | Len: 37 | Eps: 0.020 | Loss: 4.9106 | 2.81s/ep | 2.9h
Ep 2450/3000 | Lv: 2 (450/200) | Reward: 55.5 | Crash: 48% | Speed: 27.3 | Len: 43 | Eps: 0.020 | Loss: 3.3695 | 3.36s/ep | 2.9h
Ep 2460/3000 | Lv: 2 (460/200) | Reward: 102.2 | Crash: 51% | Speed: 27.4 | Len: 60 | Eps: 0.020 | Loss: 4.6626 | 4.74s/ep | 2.9h
Ep 2470/3000 | Lv: 2 (470/200) | Reward: 133.6 | Crash: 50% | Speed: 27.2 | Len: 73 | Eps: 0.020 | Loss: 4.7175 | 5.50s/ep | 2.9h
Ep 2480/3000 | Lv: 2 (480/200) | Reward: 51.3 | Crash: 51% | Speed: 27.2 | Len: 40 | Eps: 0.020 | Loss: 4.6366 | 3.07s/ep | 2.9h
Ep 2490/3000 | Lv: 2 (490/200) | Reward: 82.3 | Crash: 52% | Speed: 27.1 | Len: 55 | Eps: 0.020 | Loss: 3.1877 | 4.05s/ep | 2.9h
Ep 2500/3000 | Lv: 2 (500/200) | Reward: 51.0 | Crash: 55% | Speed: 27.1 | Len: 46 | Eps: 0.020 | Loss: 3.3451 | 3.56s/ep | 3.0h
Ep 2510/3000 | Lv: 2 (510/200) | Reward: 57.1 | Crash: 59% | Speed: 27.1 | Len: 46 | Eps: 0.020 | Loss: 4.3159 | 3.57s/ep | 3.0h
Ep 2520/3000 | Lv: 2 (520/200) | Reward: 71.5 | Crash: 59% | Speed: 27.0 | Len: 49 | Eps: 0.020 | Loss: 4.0794 | 3.84s/ep | 3.0h
Ep 2530/3000 | Lv: 2 (530/200) | Reward: 136.1 | Crash: 60% | Speed: 27.1 | Len: 75 | Eps: 0.020 | Loss: 4.7693 | 5.84s/ep | 3.0h
Ep 2540/3000 | Lv: 2 (540/200) | Reward: 107.1 | Crash: 57% | Speed: 27.0 | Len: 65 | Eps: 0.020 | Loss: 4.5154 | 4.84s/ep | 3.0h
Ep 2550/3000 | Lv: 2 (550/200) | Reward: 162.8 | Crash: 52% | Speed: 27.0 | Len: 87 | Eps: 0.020 | Loss: 4.3343 | 6.71s/ep | 3.0h
Ep 2560/3000 | Lv: 2 (560/200) | Reward: 94.7 | Crash: 52% | Speed: 27.0 | Len: 59 | Eps: 0.020 | Loss: 4.3104 | 4.33s/ep | 3.0h
Ep 2570/3000 | Lv: 2 (570/200) | Reward: 87.0 | Crash: 54% | Speed: 27.0 | Len: 54 | Eps: 0.020 | Loss: 4.3957 | 4.20s/ep | 3.0h
Ep 2580/3000 | Lv: 2 (580/200) | Reward: 76.8 | Crash: 53% | Speed: 26.9 | Len: 52 | Eps: 0.020 | Loss: 5.1075 | 4.04s/ep | 3.1h
Ep 2590/3000 | Lv: 2 (590/200) | Reward: 97.8 | Crash: 53% | Speed: 27.0 | Len: 58 | Eps: 0.020 | Loss: 4.2525 | 4.30s/ep | 3.1h
Ep 2600/3000 | Lv: 2 (600/200) | Reward: 127.5 | Crash: 49% | Speed: 27.1 | Len: 67 | Eps: 0.020 | Loss: 5.0045 | 5.05s/ep | 3.1h
Ep 2610/3000 | Lv: 2 (610/200) | Reward: 142.4 | Crash: 45% | Speed: 27.2 | Len: 73 | Eps: 0.020 | Loss: 5.3144 | 5.81s/ep | 3.1h
Ep 2620/3000 | Lv: 2 (620/200) | Reward: 106.5 | Crash: 44% | Speed: 27.4 | Len: 59 | Eps: 0.020 | Loss: 5.1236 | 4.35s/ep | 3.1h
Ep 2630/3000 | Lv: 2 (630/200) | Reward: 153.7 | Crash: 43% | Speed: 27.5 | Len: 76 | Eps: 0.020 | Loss: 4.4926 | 5.73s/ep | 3.1h
Ep 2640/3000 | Lv: 2 (640/200) | Reward: 76.5 | Crash: 44% | Speed: 27.6 | Len: 50 | Eps: 0.020 | Loss: 4.3838 | 3.87s/ep | 3.1h
Ep 2650/3000 | Lv: 2 (650/200) | Reward: 91.3 | Crash: 47% | Speed: 27.6 | Len: 56 | Eps: 0.020 | Loss: 4.6666 | 4.12s/ep | 3.1h
Ep 2660/3000 | Lv: 2 (660/200) | Reward: 90.6 | Crash: 48% | Speed: 27.6 | Len: 57 | Eps: 0.020 | Loss: 4.8827 | 4.44s/ep | 3.2h
Ep 2670/3000 | Lv: 2 (670/200) | Reward: 74.0 | Crash: 49% | Speed: 27.6 | Len: 48 | Eps: 0.020 | Loss: 6.7636 | 3.74s/ep | 3.2h
Ep 2680/3000 | Lv: 2 (680/200) | Reward: 105.9 | Crash: 48% | Speed: 27.7 | Len: 61 | Eps: 0.020 | Loss: 4.6053 | 4.61s/ep | 3.2h
Ep 2690/3000 | Lv: 2 (690/200) | Reward: 98.8 | Crash: 48% | Speed: 27.7 | Len: 58 | Eps: 0.020 | Loss: 6.4111 | 4.57s/ep | 3.2h
Ep 2700/3000 | Lv: 2 (700/200) | Reward: 99.6 | Crash: 49% | Speed: 27.6 | Len: 58 | Eps: 0.020 | Loss: 2.6822 | 4.26s/ep | 3.2h
Ep 2710/3000 | Lv: 2 (710/200) | Reward: 117.8 | Crash: 50% | Speed: 27.5 | Len: 67 | Eps: 0.020 | Loss: 4.6406 | 5.08s/ep | 3.2h
Ep 2720/3000 | Lv: 2 (720/200) | Reward: 188.5 | Crash: 46% | Speed: 27.4 | Len: 93 | Eps: 0.020 | Loss: 4.7023 | 7.26s/ep | 3.2h
Ep 2730/3000 | Lv: 2 (730/200) | Reward: 149.6 | Crash: 46% | Speed: 27.3 | Len: 79 | Eps: 0.020 | Loss: 4.2488 | 5.98s/ep | 3.3h
Ep 2740/3000 | Lv: 2 (740/200) | Reward: 78.0 | Crash: 46% | Speed: 27.3 | Len: 50 | Eps: 0.020 | Loss: 2.4833 | 3.84s/ep | 3.3h
Ep 2750/3000 | Lv: 2 (750/200) | Reward: 97.1 | Crash: 46% | Speed: 27.3 | Len: 56 | Eps: 0.020 | Loss: 5.0736 | 4.08s/ep | 3.3h
Ep 2760/3000 | Lv: 2 (760/200) | Reward: 112.2 | Crash: 45% | Speed: 27.4 | Len: 64 | Eps: 0.020 | Loss: 4.9150 | 5.00s/ep | 3.3h
Ep 2770/3000 | Lv: 2 (770/200) | Reward: 151.2 | Crash: 42% | Speed: 27.5 | Len: 77 | Eps: 0.020 | Loss: 4.8819 | 5.77s/ep | 3.3h
Ep 2780/3000 | Lv: 2 (780/200) | Reward: 134.7 | Crash: 41% | Speed: 27.5 | Len: 70 | Eps: 0.020 | Loss: 4.8842 | 5.25s/ep | 3.3h
Ep 2790/3000 | Lv: 2 (790/200) | Reward: 167.6 | Crash: 38% | Speed: 27.5 | Len: 84 | Eps: 0.020 | Loss: 4.9147 | 6.17s/ep | 3.3h
Ep 2800/3000 | Lv: 2 (800/200) | Reward: 125.8 | Crash: 37% | Speed: 27.5 | Len: 67 | Eps: 0.020 | Loss: 5.1239 | 5.20s/ep | 3.4h
Ep 2810/3000 | Lv: 2 (810/200) | Reward: 86.6 | Crash: 39% | Speed: 27.6 | Len: 56 | Eps: 0.020 | Loss: 5.3427 | 4.06s/ep | 3.4h
Ep 2820/3000 | Lv: 2 (820/200) | Reward: 149.5 | Crash: 41% | Speed: 27.6 | Len: 78 | Eps: 0.020 | Loss: 2.2770 | 5.88s/ep | 3.4h
Ep 2830/3000 | Lv: 2 (830/200) | Reward: 56.4 | Crash: 45% | Speed: 27.7 | Len: 43 | Eps: 0.020 | Loss: 5.5312 | 3.23s/ep | 3.4h
